hp_id,background_freq,sum_freq_across_diseases
HP:0033128,0.00091208,11.833333
HP:0033131,0.00003854,0.500000
HP:0033132,0.00038539,5.000000
HP:0033134,0.00007708,1.000000
HP:0033138,0.00004239,0.550000
HP:0033139,0.00011133,1.444444
HP:0033140,0.00003854,0.071429
HP:0033141,0.00007708,1.000000
HP:0033142,0.00030660,3.977778
HP:0033143,0.00004239,0.550000
HP:0033144,0.00003854,0.000000
HP:0033146,0.00003854,0.500000
HP:0033148,0.00003854,0.500000
HP:0033149,0.00039239,5.090909
HP:0033150,0.00007708,1.000000
HP:0033154,0.00007708,1.000000
HP:0033155,0.00003854,0.500000
HP:0033158,0.00009635,1.250000
HP:0033163,0.00003854,0.250000
HP:0033164,0.00003854,0.200000
HP:0033165,0.00029225,3.791667
HP:0033166,0.00038539,5.000000
HP:0033174,0.00003854,0.500000
HP:0033176,0.00003854,0.416667
HP:0033177,0.00003854,0.333333
HP:0033178,0.00019269,2.500000
HP:0033183,0.00007270,0.943211
HP:0033186,0.00009219,1.196078
HP:0033187,0.00003854,0.500000
HP:0033188,0.00013103,1.700000
HP:0033189,0.00007318,0.949495
HP:0033190,0.00007708,1.000000
HP:0033192,0.00007708,1.000000
HP:0033193,0.00004404,0.571429
HP:0033194,0.00028262,3.666667
HP:0033195,0.00016008,2.076923
HP:0033196,0.00022231,2.884286
HP:0033197,0.00003854,0.170000
HP:0033199,0.00023509,3.050000
HP:0033200,0.00007708,1.000000
HP:0033201,0.00007708,1.000000
HP:0033202,0.00007708,1.000000
HP:0033204,0.00003854,0.416667
HP:0033205,0.00009635,1.250000
HP:0033206,0.00015415,2.000000
HP:0033207,0.00030831,4.000000
HP:0033208,0.00009219,1.196078
HP:0033210,0.00003854,0.076923
HP:0033213,0.00015415,2.000000
HP:0033214,0.00007708,1.000000
HP:0033220,0.00011947,1.550000
HP:0033221,0.00033786,4.383333
HP:0033222,0.00089428,11.602381
HP:0033229,0.00003854,0.200000
HP:0033235,0.00007708,1.000000
HP:0033246,0.00003854,0.500000
HP:0033247,0.00004239,0.550000
HP:0033249,0.00003854,0.500000
HP:0033250,0.00015415,2.000000
HP:0033252,0.00038355,4.976190
HP:0033253,0.00003854,0.500000
HP:0033255,0.00007708,1.000000
HP:0033256,0.00024408,3.166667
HP:0033257,0.00015415,2.000000
HP:0033258,0.00029161,3.783380
HP:0033260,0.00052669,6.833333
HP:0033261,0.00004111,0.533333
HP:0033263,0.00028904,3.750000
HP:0033264,0.00007708,1.000000
HP:0033278,0.00007708,1.000000
HP:0033279,0.00003854,0.500000
HP:0033280,0.00007708,1.000000
HP:0033281,0.00021196,2.750000
HP:0033282,0.00003854,0.000000
HP:0033289,0.00005138,0.666667
HP:0033295,0.00007708,1.000000
HP:0033308,0.00005138,0.666667
HP:0033309,0.00003854,0.250000
HP:0033310,0.00006937,0.900000
HP:0033316,0.00012872,1.670000
HP:0033319,0.00007708,1.000000
HP:0033325,0.00003854,0.333333
HP:0033328,0.00015415,2.000000
HP:0033329,0.00005395,0.700000
HP:0033331,0.00015415,2.000000
HP:0033332,0.00011562,1.500000
HP:0033333,0.00003854,0.250000
HP:0033335,0.00007708,1.000000
HP:0033336,0.00023509,3.050000
HP:0033339,0.00003854,0.500000
HP:0033340,0.00003854,0.500000
HP:0033341,0.00011947,1.550000
HP:0033342,0.00006808,0.883333
HP:0033343,0.00007708,1.000000
HP:0033345,0.00006937,0.900000
HP:0033351,0.00017141,2.223810
HP:0033355,0.00007708,1.000000
HP:0033357,0.00003854,0.266667
HP:0033362,0.00011947,1.550000
HP:0033363,0.00005138,0.666667
HP:0033364,0.00007708,1.000000
HP:0033367,0.00003854,0.170000
HP:0033369,0.00007708,1.000000
HP:0033376,0.00007708,1.000000
HP:0033379,0.00030068,3.900980
HP:0033380,0.00006243,0.810000
HP:0033383,0.00144306,18.722222
HP:0033390,0.00004817,0.625000
HP:0033393,0.00164175,21.300000
HP:0033394,0.00004239,0.550000
HP:0033399,0.00025050,3.250000
HP:0033402,0.00004239,0.550000
HP:0033404,0.00004239,0.550000
HP:0033407,0.00008408,1.090909
HP:0033418,0.00007708,1.000000
HP:0033423,0.00003854,0.142857
HP:0033424,0.00014388,1.866667
HP:0033425,0.00008977,1.164642
HP:0033430,0.00006937,0.900000
HP:0033431,0.00010174,1.320000
HP:0033434,0.00005138,0.666667
HP:0033438,0.00007708,1.000000
HP:0033442,0.00007708,1.000000
HP:0033443,0.00017342,2.250000
HP:0033444,0.00003854,0.500000
HP:0033446,0.00007708,1.000000
HP:0033447,0.00004239,0.550000
HP:0033454,0.00155175,20.132343
HP:0033465,0.00003854,0.500000
HP:0033466,0.00003854,0.250000
HP:0033476,0.00003854,0.333333
HP:0033477,0.00003854,0.000000
HP:0033478,0.00003854,0.170000
HP:0033479,0.00003854,0.000000
HP:0033485,0.00007708,1.000000
HP:0033493,0.00006851,0.888889
HP:0033499,0.00003854,0.000000
HP:0033503,0.00007708,1.000000
HP:0033504,0.00003854,0.333333
HP:0033505,0.00061306,7.953810
HP:0033508,0.00003854,0.058824
HP:0033509,0.00003854,0.142857
HP:0033510,0.00003854,0.333333
HP:0033511,0.00009018,1.170000
HP:0033522,0.00035327,4.583333
HP:0033524,0.00015415,2.000000
HP:0033525,0.00050100,6.500000
HP:0033526,0.00015415,2.000000
HP:0033534,0.00019269,2.500000
HP:0033535,0.00015415,2.000000
HP:0033536,0.00015415,2.000000
HP:0033542,0.00033068,4.290210
HP:0033554,0.00003854,0.170000
HP:0033555,0.00024793,3.216667
HP:0033556,0.00003854,0.170000
HP:0033557,0.00012718,1.650000
HP:0033558,0.00003854,0.170000
HP:0033559,0.00033036,4.286111
HP:0033560,0.00008478,1.100000
HP:0033562,0.00004239,0.550000
HP:0033563,0.00003854,0.111111
HP:0033565,0.00004239,0.550000
HP:0033567,0.00017753,2.303333
HP:0033568,0.00011176,1.450000
HP:0033579,0.00011562,1.500000
HP:0033580,0.00007708,1.000000
HP:0033581,0.00011947,1.550000
HP:0033582,0.00007708,1.000000
HP:0033583,0.00003854,0.111111
HP:0033584,0.00011805,1.531621
HP:0033589,0.00008093,1.050000
HP:0033594,0.00009018,1.170000
HP:0033595,0.00010791,1.400000
HP:0033596,0.00019269,2.500000
HP:0033597,0.00003854,0.500000
HP:0033601,0.00015415,2.000000
HP:0033604,0.00007708,1.000000
HP:0033605,0.00031565,4.095238
HP:0033606,0.00037988,4.928571
HP:0033607,0.00019269,2.500000
HP:0033608,0.00011870,1.540000
HP:0033614,0.00003854,0.166667
HP:0033627,0.00007708,1.000000
HP:0033628,0.00008992,1.166667
HP:0033630,0.00006860,0.890000
HP:0033631,0.00003854,0.100000
HP:0033637,0.00004832,0.626923
HP:0033638,0.00004496,0.583333
HP:0033640,0.00007708,1.000000
HP:0033643,0.00052413,6.800000
HP:0033644,0.00025264,3.277778
HP:0033645,0.00007708,1.000000
HP:0033646,0.00007708,1.000000
HP:0033649,0.00003854,0.181818
HP:0033660,0.00023509,3.050000
HP:0033661,0.00003854,0.195000
HP:0033662,0.00007708,1.000000
HP:0033666,0.00003854,0.500000
HP:0033670,0.00003854,0.500000
HP:0033672,0.00007157,0.928571
HP:0033673,0.00007708,1.000000
HP:0033676,0.00003854,0.170000
HP:0033677,0.00019141,2.483333
HP:0033680,0.00003854,0.006757
HP:0033681,0.00008564,1.111111
HP:0033682,0.00003854,0.055556
HP:0033683,0.00035224,4.570000
HP:0033685,0.00096090,12.466667
HP:0033686,0.00016272,2.111111
HP:0033687,0.00016186,2.100000
HP:0033689,0.00007708,1.000000
HP:0033700,0.00006937,0.900000
HP:0033701,0.00007708,1.000000
HP:0033704,0.00014645,1.900000
HP:0033705,0.00007708,1.000000
HP:0033707,0.00011562,1.500000
HP:0033708,0.00004239,0.550000
HP:0033709,0.00007708,1.000000
HP:0033712,0.00053954,7.000000
HP:0033713,0.00008478,1.100000
HP:0033715,0.00011819,1.533333
HP:0033716,0.00004239,0.550000
HP:0033717,0.00004239,0.550000
HP:0033719,0.00007708,1.000000
HP:0033720,0.00015801,2.050000
HP:0033724,0.00003854,0.170000
HP:0033725,0.00839726,108.946013
HP:0033726,0.00019887,2.580201
HP:0033733,0.00008607,1.116667
HP:0033736,0.00003854,0.250000
HP:0033737,0.00003854,0.302632
HP:0033741,0.00003854,0.250000
HP:0033743,0.00003854,0.111111
HP:0033747,0.00003854,0.000000
HP:0033748,0.00127548,16.548095
HP:0033755,0.00154774,20.080342
HP:0033757,0.00009635,1.250000
HP:0033759,0.00007708,1.000000
HP:0033769,0.00009249,1.200000
HP:0033770,0.00006022,0.781250
HP:0033782,0.00003854,0.170000
HP:0033784,0.00003854,0.500000
HP:0033785,0.00011562,1.500000
HP:0033786,0.00008992,1.166667
HP:0033790,0.00007708,1.000000
HP:0033791,0.00003854,0.500000
HP:0033792,0.00003854,0.170000
HP:0033794,0.00037059,4.808095
HP:0033802,0.00030831,4.000000
HP:0033803,0.00019269,2.500000
HP:0033804,0.00003854,0.500000
HP:0033807,0.00007708,1.000000
HP:0033808,0.00007708,1.000000
HP:0033809,0.00003854,0.500000
HP:0033810,0.00007708,1.000000
HP:0033812,0.00003854,0.333333
HP:0033823,0.00004047,0.525000
HP:0033832,0.00014369,1.864286
HP:0033833,0.00015415,2.000000
HP:0033834,0.00064282,8.340000
HP:0033838,0.00003854,0.333333
HP:0033841,0.00004239,0.550000
HP:0033842,0.00013514,1.753333
HP:0033850,0.00018267,2.370000
HP:0033851,0.00004625,0.600000
HP:0033867,0.00007708,1.000000
HP:0033976,0.00007708,1.000000
HP:0033977,0.00007708,1.000000
HP:0033978,0.00030831,4.000000
HP:0033980,0.00013489,1.750000
HP:0033981,0.00023123,3.000000
HP:0033982,0.00003854,0.500000
HP:0033983,0.00007708,1.000000
HP:0033985,0.00003854,0.333333
HP:0033986,0.00003854,0.500000
HP:0033992,0.00009109,1.181818
HP:0033993,0.00013257,1.720000
HP:0033994,0.00030280,3.928571
HP:0033995,0.00007708,1.000000
HP:0033996,0.00007708,1.000000
HP:0033997,0.00007708,1.000000
HP:0034002,0.00004239,0.550000
HP:0034003,0.00003854,0.250000
HP:0034004,0.00004239,0.550000
HP:0034006,0.00007708,1.000000
HP:0034007,0.00004496,0.583333
HP:0034008,0.00012846,1.666667
HP:0034009,0.00003854,0.500000
HP:0034010,0.00007708,1.000000
HP:0034011,0.00207408,26.909091
HP:0034012,0.00011562,1.500000
HP:0034014,0.00007708,1.000000
HP:0034016,0.00003854,0.000000
HP:0034026,0.00003854,0.500000
HP:0034029,0.00003854,0.250000
HP:0034032,0.00003854,0.250000
HP:0034033,0.00007708,1.000000
HP:0034039,0.00003854,0.250000
HP:0034040,0.00015415,2.000000
HP:0034042,0.00005781,0.750000
HP:0034043,0.00007708,1.000000
HP:0034044,0.00007708,1.000000
HP:0034045,0.00052688,6.835714
HP:0034046,0.00007708,1.000000
HP:0034047,0.00007708,1.000000
HP:0034048,0.00007708,1.000000
HP:0034049,0.00007708,1.000000
HP:0034051,0.00011947,1.550000
HP:0034052,0.00023123,3.000000
HP:0034053,0.00003854,0.500000
HP:0034054,0.00008222,1.066667
HP:0034055,0.00016186,2.100000
HP:0034056,0.00007708,1.000000
HP:0034061,0.00008478,1.100000
HP:0034062,0.00011947,1.550000
HP:0034063,0.00004239,0.550000
HP:0034064,0.00004239,0.550000
HP:0034066,0.00004239,0.550000
HP:0034067,0.00014131,1.833333
HP:0034069,0.00004239,0.550000
HP:0034071,0.00011690,1.516667
HP:0034075,0.00007708,1.000000
HP:0034076,0.00014028,1.820000
HP:0034077,0.00004239,0.550000
HP:0034078,0.00004239,0.550000
HP:0034079,0.00004239,0.550000
HP:0034080,0.00004239,0.550000
HP:0034081,0.00004239,0.550000
HP:0034082,0.00004239,0.550000
HP:0034083,0.00004239,0.550000
HP:0034084,0.00003854,0.340000
HP:0034085,0.00004239,0.550000
HP:0034086,0.00004239,0.550000
HP:0034087,0.00004239,0.550000
HP:0034088,0.00008478,1.100000
HP:0034089,0.00004239,0.550000
HP:0034090,0.00004239,0.550000
HP:0034091,0.00004239,0.550000
HP:0034092,0.00004239,0.550000
HP:0034093,0.00023817,3.090000
HP:0034094,0.00004239,0.550000
HP:0034095,0.00004239,0.550000
HP:0034096,0.00003854,0.170000
HP:0034097,0.00003854,0.340000
HP:0034098,0.00003854,0.340000
HP:0034099,0.00003854,0.340000
HP:0034100,0.00003854,0.340000
HP:0034101,0.00003854,0.340000
HP:0034102,0.00004239,0.550000
HP:0034104,0.00012718,1.650000
HP:0034105,0.00003854,0.170000
HP:0034107,0.00004239,0.550000
HP:0034108,0.00004239,0.550000
HP:0034110,0.00004239,0.550000
HP:0034111,0.00004239,0.550000
HP:0034114,0.00004239,0.550000
HP:0034115,0.00004239,0.550000
HP:0034117,0.00004239,0.550000
HP:0034122,0.00006937,0.900000
HP:0034135,0.00004239,0.550000
HP:0034136,0.00004239,0.550000
HP:0034137,0.00004239,0.550000
HP:0034138,0.00004239,0.550000
HP:0034139,0.00003854,0.170000
HP:0034140,0.00004239,0.550000
HP:0034141,0.00004239,0.550000
HP:0034142,0.00003854,0.170000
HP:0034143,0.00008478,1.100000
HP:0034145,0.00008478,1.100000
HP:0034146,0.00008478,1.100000
HP:0034147,0.00008478,1.100000
HP:0034148,0.00008478,1.100000
HP:0034149,0.00008478,1.100000
HP:0034150,0.00008478,1.100000
HP:0034151,0.00008478,1.100000
HP:0034152,0.00009789,1.270000
HP:0034153,0.00008478,1.100000
HP:0034155,0.00004239,0.550000
HP:0034156,0.00012803,1.661111
HP:0034157,0.00004239,0.550000
HP:0034159,0.00013874,1.800000
HP:0034163,0.00003854,0.500000
HP:0034165,0.00003854,0.500000
HP:0034168,0.00003854,0.500000
HP:0034171,0.00003854,0.500000
HP:0034174,0.00003854,0.500000
HP:0034177,0.00003854,0.500000
HP:0034179,0.00003854,0.333333
HP:0034180,0.00006851,0.888889
HP:0034184,0.00007708,1.000000
HP:0034185,0.00013167,1.708333
HP:0034187,0.00007708,1.000000
HP:0034188,0.00008053,1.044818
HP:0034189,0.00010876,1.411111
HP:0034192,0.00003854,0.105263
HP:0034193,0.00046246,6.000000
HP:0034194,0.00011947,1.550000
HP:0034196,0.00003854,0.333333
HP:0034201,0.00007708,1.000000
HP:0034203,0.00007708,1.000000
HP:0034204,0.00008093,1.050000
HP:0034207,0.00004239,0.550000
HP:0034210,0.00003854,0.200000
HP:0034217,0.00010277,1.333333
HP:0034222,0.00003854,0.500000
HP:0034224,0.00007708,1.000000
HP:0034226,0.00007708,1.000000
HP:0034227,0.00003854,0.200000
HP:0034231,0.00003854,0.170000
HP:0034249,0.00015415,2.000000
HP:0034250,0.00003854,0.250000
HP:0034252,0.00017985,2.333333
HP:0034253,0.00007708,1.000000
HP:0034254,0.00007708,1.000000
HP:0034259,0.00003854,0.333333
HP:0034260,0.00004111,0.533333
HP:0034262,0.00004625,0.600000
HP:0034263,0.00003854,0.170000
HP:0034265,0.00003854,0.170000
HP:0034267,0.00018036,2.340000
HP:0034269,0.00007708,1.000000
HP:0034270,0.00003854,0.500000
HP:0034271,0.00008222,1.066667
HP:0034272,0.00015415,2.000000
HP:0034273,0.00036291,4.708333
HP:0034275,0.00016186,2.100000
HP:0034276,0.00007708,1.000000
HP:0034277,0.00007708,1.000000
HP:0034278,0.00011562,1.500000
HP:0034279,0.00007708,1.000000
HP:0034280,0.00015415,2.000000
HP:0034281,0.00011947,1.550000
HP:0034282,0.00007708,1.000000
HP:0034283,0.00015415,2.000000
HP:0034284,0.00015415,2.000000
HP:0034285,0.00004625,0.600000
HP:0034287,0.00007708,1.000000
HP:0034288,0.00019655,2.550000
HP:0034289,0.00007708,1.000000
HP:0034290,0.00007708,1.000000
HP:0034291,0.00015415,2.000000
HP:0034292,0.00004239,0.550000
HP:0034293,0.00003854,0.300000
HP:0034294,0.00012112,1.571429
HP:0034295,0.00300497,38.986451
HP:0034297,0.00007708,1.000000
HP:0034298,0.00015415,2.000000
HP:0034299,0.00019269,2.500000
HP:0034300,0.00003854,0.500000
HP:0034302,0.00003854,0.052632
HP:0034303,0.00007708,1.000000
HP:0034304,0.00005031,0.652778
HP:0034305,0.00016700,2.166667
HP:0034306,0.00018609,2.414286
HP:0034307,0.00025342,3.287879
HP:0034308,0.00010277,1.333333
HP:0034309,0.00028904,3.750000
HP:0034310,0.00007708,1.000000
HP:0034311,0.00027645,3.586667
HP:0034313,0.00007708,1.000000
HP:0034315,0.00034206,4.437949
HP:0034316,0.00003854,0.500000
HP:0034319,0.00007708,1.000000
HP:0034320,0.00015415,2.000000
HP:0034321,0.00007708,1.000000
HP:0034322,0.00035456,4.600000
HP:0034323,0.00144699,18.773189
HP:0034324,0.00003854,0.400000
HP:0034325,0.00003854,0.400000
HP:0034327,0.00003854,0.500000
HP:0034328,0.00007708,1.000000
HP:0034330,0.00004239,0.550000
HP:0034332,0.00027986,3.630952
HP:0034333,0.00003854,0.500000
HP:0034336,0.00015685,2.035000
HP:0034337,0.00053275,6.911905
HP:0034342,0.00003854,0.500000
HP:0034346,0.00007708,1.000000
HP:0034347,0.00003854,0.055556
HP:0034348,0.00003854,0.333333
HP:0034349,0.00003854,0.467857
HP:0034350,0.00014131,1.833333
HP:0034351,0.00007373,0.956522
HP:0034352,0.00003854,0.500000
HP:0034353,0.00182514,23.679304
HP:0034354,0.00007708,1.000000
HP:0034359,0.00007708,1.000000
HP:0034360,0.00021839,2.833333
HP:0034361,0.00015415,2.000000
HP:0034362,0.00013901,1.803571
HP:0034363,0.00015415,2.000000
HP:0034364,0.00003854,0.363636
HP:0034365,0.00003854,0.500000
HP:0034367,0.00007708,1.000000
HP:0034368,0.00027528,3.571429
HP:0034369,0.00034685,4.500000
HP:0034371,0.00007708,1.000000
HP:0034372,0.00010277,1.333333
HP:0034373,0.00008478,1.100000
HP:0034374,0.00013213,1.714286
HP:0034375,0.00009018,1.170000
HP:0034376,0.00004239,0.550000
HP:0034378,0.00007708,1.000000
HP:0034381,0.00003854,0.500000
HP:0034383,0.00007708,1.000000
HP:0034384,0.00007708,1.000000
HP:0034386,0.00010323,1.339286
HP:0034388,0.00003854,0.384615
HP:0034390,0.00007708,1.000000
HP:0034391,0.00170559,22.128362
HP:0034392,0.00293833,38.121872
HP:0034393,0.00003854,0.250000
HP:0034394,0.00003854,0.142857
HP:0034396,0.00032483,4.214286
HP:0034397,0.00011492,1.490909
HP:0034399,0.00007708,1.000000
HP:0034400,0.00015415,2.000000
HP:0034401,0.00003854,0.500000
HP:0034402,0.00003854,0.500000
HP:0034403,0.00007708,1.000000
HP:0034405,0.00003854,0.111111
HP:0034414,0.00003854,0.500000
HP:0034418,0.00007708,1.000000
HP:0034425,0.00007708,1.000000
HP:0034435,0.00007708,1.000000
HP:0034438,0.00003854,0.170000
HP:0034445,0.00007708,1.000000
HP:0034447,0.00016726,2.170000
HP:0034449,0.00003854,0.500000
HP:0034454,0.00003854,0.400000
HP:0034456,0.00006937,0.900000
HP:0034457,0.00007708,1.000000
HP:0034458,0.00003854,0.500000
HP:0034464,0.00015415,2.000000
HP:0034465,0.00011947,1.550000
HP:0034469,0.00003854,0.000000
HP:0034470,0.00015415,2.000000
HP:0034471,0.00003854,0.500000
HP:0034472,0.00007708,1.000000
HP:0034494,0.00003854,0.044444
HP:0034499,0.00003854,0.170000
HP:0034513,0.00006607,0.857143
HP:0034517,0.00012470,1.617895
HP:0034518,0.00014498,1.880952
HP:0034521,0.00007708,1.000000
HP:0034529,0.00003854,0.500000
HP:0034530,0.00007708,1.000000
HP:0034532,0.00015415,2.000000
HP:0034548,0.00003854,0.500000
HP:0034553,0.00007708,1.000000
HP:0034565,0.00007708,1.000000
HP:0034566,0.00007708,1.000000
HP:0034567,0.00003854,0.066667
HP:0034572,0.00003854,0.500000
HP:0034585,0.00008564,1.111111
HP:0034586,0.00014645,1.900000
HP:0034587,0.00007708,1.000000
HP:0034588,0.00007708,1.000000
HP:0034589,0.00015415,2.000000
HP:0034591,0.00003854,0.170000
HP:0034593,0.00003854,0.500000
HP:0034595,0.00003854,0.500000
HP:0034597,0.00004239,0.550000
HP:0034601,0.00015415,2.000000
HP:0034602,0.00007708,1.000000
HP:0034609,0.00011947,1.550000
HP:0034633,0.00007708,1.000000
HP:0034635,0.00003854,0.250000
HP:0034648,0.00028673,3.720000
HP:0034649,0.00016572,2.150000
HP:0034656,0.00007708,1.000000
HP:0034657,0.00006937,0.900000
HP:0034661,0.00007708,1.000000
HP:0034662,0.00007708,1.000000
HP:0034665,0.00030317,3.933333
HP:0034671,0.00083554,10.840360
HP:0034672,0.00007708,1.000000
HP:0034675,0.00003854,0.500000
HP:0034677,0.00062538,8.113636
HP:0034681,0.00040199,5.215447
HP:0034687,0.00003854,0.500000
HP:0034688,0.00011562,1.500000
HP:0034691,0.00003854,0.500000
HP:0034692,0.00007708,1.000000
HP:0034694,0.00007708,1.000000
HP:0034697,0.00023123,3.000000
HP:0034699,0.00006937,0.900000
HP:0034703,0.00007708,1.000000
HP:0034706,0.00007708,1.000000
HP:0034712,0.00007708,1.000000
HP:0034714,0.00003854,0.500000
HP:0034715,0.00003854,0.500000
HP:0034719,0.00007708,1.000000
HP:0034720,0.00007708,1.000000
HP:0034721,0.00007708,1.000000
HP:0034722,0.00006744,0.875000
HP:0034727,0.00007708,1.000000
HP:0034730,0.00006423,0.833333
HP:0034731,0.00007708,1.000000
HP:0034734,0.00007708,1.000000
HP:0034738,0.00006937,0.900000
HP:0034742,0.00003854,0.500000
HP:0034744,0.00003854,0.500000
HP:0034751,0.00025692,3.333333
HP:0034752,0.00021839,2.833333
HP:0034754,0.00005550,0.720000
HP:0034760,0.00003854,0.500000
HP:0034766,0.00007708,1.000000
HP:0034768,0.00007708,1.000000
HP:0034769,0.00003854,0.170000
HP:0034770,0.00011562,1.500000
HP:0034773,0.00014645,1.900000
HP:0034782,0.00010277,1.333333
HP:0034786,0.00007708,1.000000
HP:0034787,0.00003854,0.500000
HP:0034795,0.00007708,1.000000
HP:0034797,0.00003854,0.333333
HP:0034799,0.00004239,0.550000
HP:0034804,0.00012332,1.600000
HP:0034805,0.00004239,0.550000
HP:0034806,0.00004239,0.550000
HP:0034807,0.00003854,0.170000
HP:0034811,0.00032372,4.200000
HP:0034818,0.00007708,1.000000
HP:0034819,0.00003854,0.170000
HP:0034820,0.00004239,0.550000
HP:0034821,0.00004239,0.550000
HP:0034823,0.00007708,1.000000
HP:0034829,0.00005781,0.750000
HP:0034830,0.00003854,0.500000
HP:0034838,0.00011562,1.500000
HP:0034839,0.00015415,2.000000
HP:0034859,0.00007708,1.000000
HP:0034861,0.00003854,0.500000
HP:0034863,0.00003854,0.500000
HP:0034864,0.00010791,1.400000
HP:0034882,0.00003854,0.170000
HP:0034883,0.00003854,0.500000
HP:0034886,0.00007708,1.000000
HP:0034888,0.00011947,1.550000
HP:0034893,0.00007708,1.000000
HP:0034894,0.00003854,0.500000
HP:0034905,0.00003854,0.500000
HP:0034913,0.00015415,2.000000
HP:0034914,0.00015415,2.000000
HP:0034918,0.00007708,1.000000
HP:0034919,0.00007708,1.000000
HP:0034920,0.00003854,0.411765
HP:0034932,0.00006937,0.900000
HP:0034936,0.00007708,1.000000
HP:0034937,0.00007708,1.000000
HP:0034940,0.00007708,1.000000
HP:0034941,0.00007708,1.000000
HP:0034943,0.00007708,1.000000
HP:0034946,0.00007708,1.000000
HP:0034947,0.00007708,1.000000
HP:0034964,0.00007708,1.000000
HP:0034975,0.00005138,0.666667
HP:0034976,0.00010791,1.400000
HP:0034977,0.00003854,0.025000
HP:0034978,0.00004625,0.600000
HP:0034980,0.00003854,0.170000
HP:0034982,0.00007708,1.000000
HP:0034985,0.00007708,1.000000
HP:0034995,0.00007708,1.000000
HP:0035005,0.00003854,0.500000
HP:0035006,0.00007708,1.000000
HP:0035007,0.00007708,1.000000
HP:0035019,0.00004239,0.550000
HP:0035024,0.00007708,1.000000
HP:0040009,0.00024819,3.220000
HP:0040010,0.00024973,3.240000
HP:0040012,0.00053954,7.000000
HP:0040013,0.00008478,1.100000
HP:0040014,0.00027748,3.600000
HP:0040016,0.00014413,1.870000
HP:0040018,0.00004239,0.550000
HP:0040019,0.00126118,16.362529
HP:0040022,0.00036843,4.780000
HP:0040023,0.00003854,0.166667
HP:0040024,0.00017111,2.220000
HP:0040025,0.00020211,2.622222
HP:0040030,0.00028249,3.665000
HP:0040031,0.00011947,1.550000
HP:0040034,0.00004239,0.550000
HP:0040035,0.00003854,0.025000
HP:0040036,0.00019578,2.540000
HP:0040039,0.00003854,0.333333
HP:0040042,0.00007708,1.000000
HP:0040044,0.00009018,1.170000
HP:0040045,0.00003931,0.510000
HP:0040047,0.00003854,0.195000
HP:0040049,0.00048777,6.328333
HP:0040053,0.00003854,0.047619
HP:0040064,0.00058524,7.592941
HP:0040068,0.00006937,0.900000
HP:0040069,0.00012718,1.650000
HP:0040070,0.00004239,0.550000
HP:0040071,0.00141398,18.345000
HP:0040072,0.00034608,4.490000
HP:0040075,0.00119020,15.441667
HP:0040078,0.00118853,15.420000
HP:0040079,0.00068435,8.878730
HP:0040080,0.00065691,8.522738
HP:0040081,0.00074020,9.603333
HP:0040082,0.00135469,17.575758
HP:0040084,0.00029289,3.800000
HP:0040085,0.00008247,1.070000
HP:0040086,0.00020888,2.710000
HP:0040087,0.00003854,0.000000
HP:0040088,0.00014645,1.900000
HP:0040089,0.00012679,1.645000
HP:0040090,0.00005550,0.720000
HP:0040095,0.00003854,0.025000
HP:0040106,0.00003854,0.170000
HP:0040113,0.00005164,0.670000
HP:0040115,0.00003854,0.340000
HP:0040119,0.00014467,1.876923
HP:0040121,0.00003854,0.500000
HP:0040126,0.00003931,0.510000
HP:0040128,0.00003854,0.000000
HP:0040129,0.00044474,5.770000
HP:0040130,0.00007708,1.000000
HP:0040131,0.00013193,1.711667
HP:0040132,0.00003854,0.340000
HP:0040133,0.00007708,1.000000
HP:0040134,0.00007708,1.000000
HP:0040135,0.00004239,0.550000
HP:0040137,0.00007708,1.000000
HP:0040138,0.00010791,1.400000
HP:0040139,0.00003854,0.500000
HP:0040140,0.00021928,2.845000
HP:0040141,0.00003854,0.500000
HP:0040142,0.00010791,1.400000
HP:0040143,0.00003854,0.500000
HP:0040144,0.00015415,2.000000
HP:0040145,0.00006937,0.900000
HP:0040146,0.00014645,1.900000
HP:0040147,0.00003854,0.500000
HP:0040148,0.00012101,1.570000
HP:0040149,0.00009740,1.263636
HP:0040150,0.00003854,0.500000
HP:0040151,0.00003854,0.500000
HP:0040154,0.00039451,5.118333
HP:0040155,0.00039133,5.077143
HP:0040158,0.00003854,0.250000
HP:0040159,0.00003854,0.340000
HP:0040160,0.00074611,9.680000
HP:0040161,0.00005742,0.745000
HP:0040162,0.00126715,16.440000
HP:0040163,0.00032411,4.205000
HP:0040164,0.00011947,1.550000
HP:0040165,0.00013643,1.770000
HP:0040167,0.00007708,1.000000
HP:0040169,0.00011562,1.500000
HP:0040170,0.00004239,0.550000
HP:0040171,0.00287210,37.262674
HP:0040173,0.00003854,0.340000
HP:0040175,0.00003854,0.500000
HP:0040178,0.00003854,0.500000
HP:0040181,0.00013643,1.770000
HP:0040183,0.00013070,1.695747
HP:0040184,0.00007091,0.920000
HP:0040185,0.00100586,13.050000
HP:0040186,0.00080395,10.430403
HP:0040187,0.00023316,3.025000
HP:0040188,0.00043317,5.620000
HP:0040189,0.00255832,33.191667
HP:0040190,0.00026977,3.500000
HP:0040191,0.00003854,0.170000
HP:0040194,0.00037391,4.851154
HP:0040195,0.00021704,2.815882
HP:0040196,0.00059724,7.748590
HP:0040197,0.00042739,5.545000
HP:0040198,0.00015608,2.025000
HP:0040201,0.00003854,0.170000
